Listing...
libcups2t64/kali-rolling 2.4.14-1 arm64 [upgradable from: 2.4.10-3]
libcurl3t64-gnutls/kali-rolling 8.17.0-2 arm64 [upgradable from: 8.15.0-1]
libcurl4t64/kali-rolling 8.17.0-2 arm64 [upgradable from: 8.15.0-1]
libdate-calc-xs-perl/kali-rolling 6.4-3 arm64 [upgradable from: 6.4-2+b4]
libdav1d7/kali-rolling 1.5.2-1 arm64 [upgradable from: 1.5.1-1]
libdb5.3t64/kali-rolling 5.3.28+dfsg2-10 arm64 [upgradable from: 5.3.28+dfsg2-9]
libdbus-glib-1-2/kali-rolling 0.114-2 arm64 [upgradable from: 0.114-1]
libdc1394-25/kali-rolling 2.2.6-6 arm64 [upgradable from: 2.2.6-5]
libdconf1/kali-rolling 0.49.0-2 arm64 [upgradable from: 0.40.0-5]
libdebconfclient0/kali-rolling 0.281 arm64 [upgradable from: 0.280]
libdecor-0-0/kali-rolling 0.2.4-1 arm64 [upgradable from: 0.2.3-3]
libdjvulibre-text/kali-rolling 3.5.29-1 all [upgradable from: 3.5.28-2.2]
libdjvulibre21/kali-rolling 3.5.29-1 arm64 [upgradable from: 3.5.28-2.2]
libdlt2/kali-rolling 2.18.10-12 arm64 [upgradable from: 2.18.10-10+b1]
libdnnl3.6/kali-rolling 3.9.1+ds-2 arm64 [upgradable from: 3.8.1+ds-1]
libdouble-conversion3/kali-rolling 3.3.1-2 arm64 [upgradable from: 3.3.1-1]
libdrm-amdgpu1/kali-rolling 2.4.127-1 arm64 [upgradable from: 2.4.125-2]
libdrm-common/kali-rolling 2.4.127-1 all [upgradable from: 2.4.125-2]
libdrm-nouveau2/kali-rolling 2.4.127-1 arm64 [upgradable from: 2.4.125-2]
libdrm-radeon1/kali-rolling 2.4.127-1 arm64 [upgradable from: 2.4.125-2]
libdrm2/kali-rolling 2.4.127-1 arm64 [upgradable from: 2.4.125-2]
libdw1t64/kali-rolling 0.194-1 arm64 [upgradable from: 0.192-4]
libebackend-1.2-11t64/kali-rolling 3.56.2-4 arm64 [upgradable from: 3.56.2-3]
libebook-1.2-21t64/kali-rolling 3.56.2-4 arm64 [upgradable from: 3.56.2-3]
libebook-contacts-1.2-4t64/kali-rolling 3.56.2-4 arm64 [upgradable from: 3.56.2-3]
libebur128-1/kali-rolling 1.2.6-2 arm64 [upgradable from: 1.2.6-1+b2]
libedata-book-1.2-27t64/kali-rolling 3.56.2-4 arm64 [upgradable from: 3.56.2-3]
libedataserver-1.2-27t64/kali-rolling 3.56.2-4 arm64 [upgradable from: 3.56.2-3]
libegl-mesa0/kali-rolling 25.2.6-1 arm64 [upgradable from: 25.0.7-2]
libelf1t64/kali-rolling 0.194-1 arm64 [upgradable from: 0.192-4]
libevdev2/kali-rolling 1.13.5+dfsg-1 arm64 [upgradable from: 1.13.4+dfsg-1]
libewf2/kali-rolling 20140816-2 arm64 [upgradable from: 20140816-1+b1]
libexiv2-28/kali-rolling 0.28.7+dfsg-2 arm64 [upgradable from: 0.28.5+dfsg-1]
libexiv2-data/kali-rolling 0.28.7+dfsg-2 all [upgradable from: 0.28.5+dfsg-1]
libexpat1-dev/kali-rolling 2.7.3-1 arm64 [upgradable from: 2.7.1-2]
libexpat1/kali-rolling 2.7.3-1 arm64 [upgradable from: 2.7.1-2]
libfbclient2/kali-rolling 4.0.6.3221.ds6-2 arm64 [upgradable from: 4.0.6.3221.ds6-1]
libfdisk1/kali-rolling 2.41.2-4 arm64 [upgradable from: 2.41.1-1]
libffi-dev/kali-rolling 3.5.2-2 arm64 [upgradable from: 3.4.8-2]
libffi8/kali-rolling 3.5.2-2 arm64 [upgradable from: 3.4.8-2]
libflac14/kali-rolling 1.5.0+ds-5 arm64 [upgradable from: 1.5.0+ds-2]
libfluidsynth3/kali-rolling 2.5.1+dfsg-1 arm64 [upgradable from: 2.4.7+dfsg-2]
libfontconfig1/kali-rolling 2.15.0-2.4 arm64 [upgradable from: 2.15.0-2.3]
libfreerdp-client3-3/kali-rolling 3.18.0+dfsg-1 arm64 [upgradable from: 3.16.0+dfsg-2+kali1]
libfreerdp3-3/kali-rolling 3.18.0+dfsg-1 arm64 [upgradable from: 3.16.0+dfsg-2+kali1]
libfribidi0/kali-rolling 1.0.16-3 arm64 [upgradable from: 1.0.16-1]
libftdi1-2/kali-rolling 1.5-12 arm64 [upgradable from: 1.5-11]
libgbm1/kali-rolling 25.2.6-1 arm64 [upgradable from: 25.0.7-2]
libgc1/kali-rolling 1:8.2.10-1 arm64 [upgradable from: 1:8.2.8-1]
libgcc-14-dev/kali-rolling 14.3.0-10 arm64 [upgradable from: 14.3.0-5]
libgcc-s1/kali-rolling 15.2.0-7 arm64 [upgradable from: 15.2.0-1]
libgck-1-0/kali-rolling 3.41.2-5 arm64 [upgradable from: 3.41.2-3]
libgck-2-2/kali-rolling 4.4.0.1-7 arm64 [upgradable from: 4.4.0.1-6]
libgcr-4-4/kali-rolling 4.4.0.1-7 arm64 [upgradable from: 4.4.0.1-6]
libgcr-base-3-1/kali-rolling 3.41.2-5 arm64 [upgradable from: 3.41.2-3]
libgcr-ui-3-1/kali-rolling 3.41.2-5 arm64 [upgradable from: 3.41.2-3]
libgcrypt20/kali-rolling 1.11.2-3 arm64 [upgradable from: 1.11.2-2]
libgdk-pixbuf-2.0-0/kali-rolling 2.44.4+dfsg-1 arm64 [upgradable from: 2.42.12+dfsg-5]
libgdk-pixbuf2.0-bin/kali-rolling 2.44.4+dfsg-1 arm64 [upgradable from: 2.42.12+dfsg-5]
libgdk-pixbuf2.0-common/kali-rolling 2.44.4+dfsg-1 all [upgradable from: 2.42.12+dfsg-5]
libgeos-c1t64/kali-rolling 3.14.1-1 arm64 [upgradable from: 3.14.0-1]
libgfortran5/kali-rolling 15.2.0-7 arm64 [upgradable from: 15.2.0-1]
libgirepository-1.0-1/kali-rolling 1.86.0-6 arm64 [upgradable from: 1.84.0-1]
libgl1-mesa-dri/kali-rolling 25.2.6-1 arm64 [upgradable from: 25.0.7-2]
libglibmm-2.4-1t64/kali-rolling 2.66.8-2 arm64 [upgradable from: 2.66.8-1]
libglibmm-2.68-1t64/kali-rolling 2.86.0-6 arm64 [upgradable from: 2.84.0-1]
libglut-dev/kali-rolling 3.4.0-6 arm64 [upgradable from: 3.4.0-4]
libglut3.12/kali-rolling 3.4.0-6 arm64 [upgradable from: 3.4.0-4]
libglx-mesa0/kali-rolling 25.2.6-1 arm64 [upgradable from: 25.0.7-2]
libgme0/kali-rolling 0.6.4-1 arm64 [upgradable from: 0.6.3-7+b2]
libgmp-dev/kali-rolling 2:6.3.0+dfsg-5 arm64 [upgradable from: 2:6.3.0+dfsg-4]
libgmp10/kali-rolling 2:6.3.0+dfsg-5 arm64 [upgradable from: 2:6.3.0+dfsg-4]
libgmpxx4ldbl/kali-rolling 2:6.3.0+dfsg-5 arm64 [upgradable from: 2:6.3.0+dfsg-4]
libgnutls-dane0t64/kali-rolling 3.8.10-3 arm64 [upgradable from: 3.8.9-3]
libgnutls30t64/kali-rolling 3.8.10-3 arm64 [upgradable from: 3.8.9-3]
libgoa-1.0-0b/kali-rolling 3.56.1-1 arm64 [upgradable from: 3.54.5-1+b1]
libgoa-1.0-common/kali-rolling 3.56.1-1 all [upgradable from: 3.54.5-1]
libgomp1/kali-rolling 15.2.0-7 arm64 [upgradable from: 15.2.0-1]
libgpg-error-l10n/kali-rolling 1.56-2 all [upgradable from: 1.55-2]
libgpg-error0/kali-rolling 1.56-2 arm64 [upgradable from: 1.55-2]
libgphoto2-6t64/kali-rolling 2.5.33-1 arm64 [upgradable from: 2.5.31-4+b2]
libgphoto2-l10n/kali-rolling 2.5.33-1 all [upgradable from: 2.5.31-4]
libgphoto2-port12t64/kali-rolling 2.5.33-1 arm64 [upgradable from: 2.5.31-4+b2]
libgpm2/kali-rolling 1.20.7-12 arm64 [upgradable from: 1.20.7-11+b2]
libgprofng0/kali-rolling 2.45-8 arm64 [upgradable from: 2.45-4]
libgraphite2-3/kali-rolling 1.3.14-11 arm64 [upgradable from: 1.3.14-3]
libgs-common/kali-rolling 10.06.0~dfsg-3 all [upgradable from: 10.05.1~dfsg-1]
libgs10-common/kali-rolling 10.06.0~dfsg-3 all [upgradable from: 10.05.1~dfsg-1]
libgs10/kali-rolling 10.06.0~dfsg-3 arm64 [upgradable from: 10.05.1~dfsg-1]
libgsm1/kali-rolling 1.0.23-2 arm64 [upgradable from: 1.0.22-1+b2]
libgspell-1-3/kali-rolling 1.14.1-1 arm64 [upgradable from: 1.14.0-2+b1]
libgspell-1-common/kali-rolling 1.14.1-1 all [upgradable from: 1.14.0-2]
libgssapi-krb5-2/kali-rolling 1.22.1-2 arm64 [upgradable from: 1.21.3-5]
libgssrpc4t64/kali-rolling 1.22.1-2 arm64 [upgradable from: 1.21.3-5]
libgstreamer-gl1.0-0/kali-rolling 1.26.8-1 arm64 [upgradable from: 1.26.5-2+b1]
libgstreamer-plugins-bad1.0-0/kali-rolling 1.26.8-1 arm64 [upgradable from: 1.26.5-2+b1]
libgstreamer-plugins-base1.0-0/kali-rolling 1.26.8-1 arm64 [upgradable from: 1.26.5-2+b1]
libgstreamer1.0-0/kali-rolling 1.26.8-1 arm64 [upgradable from: 1.26.5-2]
libgtk-3-0t64/kali-rolling 3.24.51-1 arm64 [upgradable from: 3.24.50-1]
libgtk-3-bin/kali-rolling 3.24.51-1 arm64 [upgradable from: 3.24.50-1]
libgtk-3-common/kali-rolling 3.24.51-1 all [upgradable from: 3.24.50-1]
libgtk-layer-shell0/kali-rolling 0.10.0-1 arm64 [upgradable from: 0.9.2-2]
libgtkmm-4.0-0/kali-rolling 4.20.0-1 arm64 [upgradable from: 4.18.0-1]
libgtksourceview-4-0/kali-rolling 4.8.4-8 arm64 [upgradable from: 4.8.4-7]
libgtksourceview-4-common/kali-rolling 4.8.4-8 all [upgradable from: 4.8.4-7]
libgtop-2.0-11/kali-rolling 2.41.3-2 arm64 [upgradable from: 2.41.3-1+b2]
libgtop2-common/kali-rolling 2.41.3-2 all [upgradable from: 2.41.3-1]
libgudev-1.0-0/kali-rolling 238-7 arm64 [upgradable from: 238-6]
libgupnp-1.6-0/kali-rolling 1.6.9-3 arm64 [upgradable from: 1.6.9-1]
libgupnp-igd-1.6-0/kali-rolling 1.6.0-5 arm64 [upgradable from: 1.6.0-4+b1]
libgusb2/kali-rolling 0.4.9-2 arm64 [upgradable from: 0.4.9-1+b1]
libgvm22t64/kali-rolling 22.30.0-1 arm64 [upgradable from: 22.24.0-1]
libgxps2t64/kali-rolling 0.3.2-6 arm64 [upgradable from: 0.3.2-4+b2]
libharfbuzz-gobject0/kali-rolling 12.1.0-1 arm64 [upgradable from: 10.2.0-1+b1]
libharfbuzz-icu0/kali-rolling 12.1.0-1 arm64 [upgradable from: 10.2.0-1+b1]
libharfbuzz-subset0/kali-rolling 12.1.0-1 arm64 [upgradable from: 10.2.0-1+b1]
libharfbuzz0b/kali-rolling 12.1.0-1 arm64 [upgradable from: 10.2.0-1+b1]
libhdf5-310/kali-rolling 1.14.5+repack-4 arm64 [upgradable from: 1.14.5+repack-3]
libhdf5-hl-310/kali-rolling 1.14.5+repack-4 arm64 [upgradable from: 1.14.5+repack-3]
libheif-plugin-aomenc/kali-rolling 1.20.2-2+b1 arm64 [upgradable from: 1.20.2-2]
libheif-plugin-dav1d/kali-rolling 1.20.2-2+b1 arm64 [upgradable from: 1.20.2-2]
libheif-plugin-libde265/kali-rolling 1.20.2-2+b1 arm64 [upgradable from: 1.20.2-2]
libheif-plugin-x265/kali-rolling 1.20.2-2+b1 arm64 [upgradable from: 1.20.2-2]
libheif1/kali-rolling 1.20.2-2+b1 arm64 [upgradable from: 1.20.2-2]
libhogweed6t64/kali-rolling 3.10.2-1 arm64 [upgradable from: 3.10.1-1]
libhtml-form-perl/kali-rolling 6.13-1 all [upgradable from: 6.12-1]
libhttp-message-perl/kali-rolling 7.01-1 all [upgradable from: 7.00-2]
libhwasan0/kali-rolling 15.2.0-7 arm64 [upgradable from: 15.2.0-1]
libhwloc-plugins/kali-rolling 2.12.2-1 arm64 [upgradable from: 2.12.0-4+b1]
libhwloc15/kali-rolling 2.12.2-1 arm64 [upgradable from: 2.12.0-4+b1]
libhwy1t64/kali-rolling 1.2.0-5 arm64 [upgradable from: 1.2.0-2+b2]
libical3t64/kali-rolling 3.0.20-2 arm64 [upgradable from: 3.0.20-1+b1]
libijs-0.35/kali-rolling 0.35-16 arm64 [upgradable from: 0.35-15.3]
libimage-exiftool-perl/kali-rolling 13.36+dfsg-1 all [upgradable from: 13.25+dfsg-1]
libimobiledevice-1.0-6/kali-rolling 1.4.0-1 arm64 [upgradable from: 1.3.0+git20250228-2]
libinstpatch-1.0-2/kali-rolling 1.1.7-1.1 arm64 [upgradable from: 1.1.6-1+b2]
libitm1/kali-rolling 15.2.0-7 arm64 [upgradable from: 15.2.0-1]
libjavascriptcoregtk-4.1-0/kali-rolling 2.50.1-1 arm64 [upgradable from: 2.48.5-1+b1]
libjq1/kali-rolling 1.8.1-4 arm64 [upgradable from: 1.8.1-3]
libjs-jquery/kali-rolling 3.7.1+dfsg+~3.5.33-1 all [upgradable from: 3.6.1+dfsg+~3.5.14-1]
libjs-sphinxdoc/kali-rolling 8.2.3-9 all [upgradable from: 8.2.3-2]
libjson-c5/kali-rolling 0.18+ds-1.1 arm64 [upgradable from: 0.18+ds-1]
libjson-glib-1.0-0/kali-rolling 1.10.8+ds-2 arm64 [upgradable from: 1.10.6+ds-3]
libjson-glib-1.0-common/kali-rolling 1.10.8+ds-2 all [upgradable from: 1.10.6+ds-3]
libjson-xs-perl/kali-rolling 4.040-1 arm64 [upgradable from: 4.030-2+b5]
libjudydebian1/kali-rolling 1.0.5-7 arm64 [upgradable from: 1.0.5-6]
libjxl0.11/kali-rolling 0.11.1-6 arm64 [upgradable from: 0.11.1-4]
libk5crypto3/kali-rolling 1.22.1-2 arm64 [upgradable from: 1.21.3-5]
libkadm5clnt-mit12/kali-rolling 1.22.1-2 arm64 [upgradable from: 1.21.3-5]
libkadm5srv-mit12/kali-rolling 1.22.1-2 arm64 [upgradable from: 1.21.3-5]
libkdb5-10t64/kali-rolling 1.22.1-2 arm64 [upgradable from: 1.21.3-5]
libkmlbase1t64/kali-rolling 1.3.0-13 arm64 [upgradable from: 1.3.0-12+b2]
libkmldom1t64/kali-rolling 1.3.0-13 arm64 [upgradable from: 1.3.0-12+b2]
libkmlengine1t64/kali-rolling 1.3.0-13 arm64 [upgradable from: 1.3.0-12+b2]
libkrb5-3/kali-rolling 1.22.1-2 arm64 [upgradable from: 1.21.3-5]
libkrb5-dev/kali-rolling 1.22.1-2 arm64 [upgradable from: 1.21.3-5]
libkrb5support0/kali-rolling 1.22.1-2 arm64 [upgradable from: 1.21.3-5]
liblapack3/kali-rolling 3.12.1-7 arm64 [upgradable from: 3.12.1-6]
liblastlog2-2/kali-rolling 2.41.2-4 arm64 [upgradable from: 2.41.1-1]
liblayershellqtinterface6/kali-rolling 6.5.3-1 arm64 [upgradable from: 6.3.4-1]
liblcms2-2/kali-rolling 2.17-1 arm64 [upgradable from: 2.16-2]
libldb2/kali-rolling 2:2.11.0+samba4.23.3+dfsg-1+b1 arm64 [upgradable from: 2:2.11.0+samba4.22.4+dfsg-1]
libllvm18/kali-rolling 1:18.1.8-20 arm64 [upgradable from: 1:18.1.8-18+b2]
libllvm19/kali-rolling 1:19.1.7-10.1 arm64 [upgradable from: 1:19.1.7-3+b2]
libllvmspirvlib18.1/kali-rolling 18.1.17-1 arm64 [upgradable from: 18.1.15-1]
liblouis-data/kali-rolling 3.35.0-2 all [upgradable from: 3.33.0-1]
liblouis20/kali-rolling 3.35.0-2 arm64 [upgradable from: 3.33.0-1]
liblsan0/kali-rolling 15.2.0-7 arm64 [upgradable from: 15.2.0-1]
libltdl7/kali-rolling 2.5.4-7 arm64 [upgradable from: 2.5.4-4]
liblz4-1/kali-rolling 1.10.0-6 arm64 [upgradable from: 1.10.0-4]
liblz4-dev/kali-rolling 1.10.0-6 arm64 [upgradable from: 1.10.0-4]
liblzma-dev/kali-rolling 5.8.1-2 arm64 [upgradable from: 5.8.1-1]
liblzma5/kali-rolling 5.8.1-2 arm64 [upgradable from: 5.8.1-1]
libmagickcore-7.q16-10-extra/kali-rolling 8:7.1.2.8+dfsg1-1 arm64 [upgradable from: 8:7.1.1.43+dfsg1-1]
libmagickcore-7.q16-10/kali-rolling 8:7.1.2.8+dfsg1-1 arm64 [upgradable from: 8:7.1.1.43+dfsg1-1]
libmagickwand-7.q16-10/kali-rolling 8:7.1.2.8+dfsg1-1 arm64 [upgradable from: 8:7.1.1.43+dfsg1-1]
libmanette-0.2-0/kali-rolling 0.2.13-1 arm64 [upgradable from: 0.2.12-2]
libmbedcrypto16/kali-rolling 3.6.5-0.1 arm64 [upgradable from: 3.6.4-2]
libmbim-glib4/kali-rolling 1.32.0-2 arm64 [upgradable from: 1.32.0-1]
libmbim-proxy/kali-rolling 1.32.0-2 arm64 [upgradable from: 1.32.0-1]
libmbim-utils/kali-rolling 1.32.0-2 arm64 [upgradable from: 1.32.0-1]
libmm-glib0/kali-rolling 1.24.2-2 arm64 [upgradable from: 1.24.2-1]
libmongocrypt0/kali-rolling 1.16.0-1 arm64 [upgradable from: 1.13.2-1]
libmount1/kali-rolling 2.41.2-4 arm64 [upgradable from: 2.41.1-1]
libmousepad0/kali-rolling 0.6.5-1 arm64 [upgradable from: 0.6.3-1]
libmpc3/kali-rolling 1.3.1-2 arm64 [upgradable from: 1.3.1-1+b3]
libmpfr6/kali-rolling 4.2.2-2 arm64 [upgradable from: 4.2.2-1]
libmpg123-0t64/kali-rolling 1.33.3-1 arm64 [upgradable from: 1.33.2-1]
libmuparser2v5/kali-rolling 2.3.4-2 arm64 [upgradable from: 2.3.4-1+b1]
libmupdf25.1/kali-rolling 1.25.1+ds1-7 arm64 [upgradable from: 1.25.1+ds1-6]
libnet-cidr-perl/kali-rolling 0.27-1 all [upgradable from: 0.25-1]
libnet-dns-perl/kali-rolling 1.53-1 all [upgradable from: 1.50-1]
libnet-http-perl/kali-rolling 6.24-1 all [upgradable from: 6.23-1]
libnet-netmask-perl/kali-rolling 2.0003-1 all [upgradable from: 2.0002-2]
libnetpbm11t64/kali-rolling 2:11.11.01-1 arm64 [upgradable from: 2:11.11.00-2+b1]
libnettle8t64/kali-rolling 3.10.2-1 arm64 [upgradable from: 3.10.1-1]
libnfsidmap1/kali-rolling 1:2.8.4-1+b1 arm64 [upgradable from: 1:2.8.3-1+b1]
libnftables1/kali-rolling 1.1.5-2 arm64 [upgradable from: 1.1.3-1]
libnghttp3-9/kali-rolling 1.12.0-1 arm64 [upgradable from: 1.8.0-1]
libngtcp2-16/kali-rolling 1.16.0-1 arm64 [upgradable from: 1.11.0-1]
libngtcp2-crypto-gnutls8/kali-rolling 1.16.0-1 arm64 [upgradable from: 1.11.0-1]
libnids1.21t64/kali-rolling 1.26-3+b1 arm64 [upgradable from: 1.26-2.1+b2]
libnl-3-200/kali-rolling 3.11.0-2 arm64 [upgradable from: 3.7.0-2]
libnl-genl-3-200/kali-rolling 3.11.0-2 arm64 [upgradable from: 3.7.0-2]
libnl-route-3-200/kali-rolling 3.11.0-2 arm64 [upgradable from: 3.7.0-2]
libnm0/kali-rolling 1.54.1-1 arm64 [upgradable from: 1.54.0-4]
libnode115/kali-rolling 20.19.5+dfsg+~cs20.19.24-1 arm64 [upgradable from: 20.19.2+dfsg-1]
libnorm1t64/kali-rolling 1.5.9+dfsg-4 arm64 [upgradable from: 1.5.9+dfsg-3.1+b2]
libnspr4/kali-rolling 2:4.38.2-1 arm64 [upgradable from: 2:4.36-1]
libnss-mdns/kali-rolling 0.15.1-5 arm64 [upgradable from: 0.15.1-4+b1]
libnss-systemd/kali-rolling 259~rc1-1 arm64 [upgradable from: 257.7-1]
libnss-winbind/kali-rolling 2:4.23.3+dfsg-1+b1 arm64 [upgradable from: 2:4.22.4+dfsg-1]
libnss3/kali-rolling 2:3.117-1 arm64 [upgradable from: 2:3.114-1]
libnvme1t64/kali-rolling 1.16.1-1 arm64 [upgradable from: 1.15-2]
libobjc-14-dev/kali-rolling 14.3.0-10 arm64 [upgradable from: 14.3.0-5]
libobjc4/kali-rolling 15.2.0-7 arm64 [upgradable from: 15.2.0-1]
libodbc2/kali-rolling 2.3.14-1 arm64 [upgradable from: 2.3.12-2+b1]
libodbccr2/kali-rolling 2.3.14-1 arm64 [upgradable from: 2.3.12-2+b1]
libodbcinst2/kali-rolling 2.3.14-1 arm64 [upgradable from: 2.3.12-2+b1]
libogg0/kali-rolling 1.3.6-2 arm64 [upgradable from: 1.3.6-1]
libonig5/kali-rolling 6.9.10-1 arm64 [upgradable from: 6.9.9-1+b1]
libonnxruntime1.21/kali-rolling 1.21.0+dfsg-2 arm64 [upgradable from: 1.21.0+dfsg-1]
liboobs-1-5/kali-rolling 3.0.0-4.4 arm64 [upgradable from: 3.0.0-4.3]
libopenconnect5/kali-rolling 9.12-3.1 arm64 [upgradable from: 9.12-3+b1]
libopenmpt0t64/kali-rolling 0.8.3-1 arm64 [upgradable from: 0.8.2-2]
libout123-0t64/kali-rolling 1.33.3-1 arm64 [upgradable from: 1.33.2-1]
libp11-kit0/kali-rolling 0.25.9-2 arm64 [upgradable from: 0.25.5-3]
libpackagekit-glib2-18/kali-rolling 1.3.2-1 arm64 [upgradable from: 1.3.1-1]
libpam-gnome-keyring/kali-rolling 48.0-5 arm64 [upgradable from: 48.0-3]
libpam-systemd/kali-rolling 259~rc1-1 arm64 [upgradable from: 257.7-1]
libpam-winbind/kali-rolling 2:4.23.3+dfsg-1+b1 arm64 [upgradable from: 2:4.22.4+dfsg-1]
libpango-1.0-0/kali-rolling 1.56.3-2 arm64 [upgradable from: 1.56.3-1]
libpangocairo-1.0-0/kali-rolling 1.56.3-2 arm64 [upgradable from: 1.56.3-1]
libpangoft2-1.0-0/kali-rolling 1.56.3-2 arm64 [upgradable from: 1.56.3-1]
libpangoxft-1.0-0/kali-rolling 1.56.3-2 arm64 [upgradable from: 1.56.3-1]
libparted-fs-resize0t64/kali-rolling 3.6-6 arm64 [upgradable from: 3.6-5]
libparted2t64/kali-rolling 3.6-6 arm64 [upgradable from: 3.6-5]
libpcre2-16-0/kali-rolling 10.46-1 arm64 [upgradable from: 10.45-1]
libpcre2-8-0/kali-rolling 10.46-1 arm64 [upgradable from: 10.45-1]
libpcre2-posix3/kali-rolling 10.46-1 arm64 [upgradable from: 10.45-1]
libpcsclite1/kali-rolling 2.4.0-2 arm64 [upgradable from: 2.3.3-1]
libpipeline1/kali-rolling 1.5.8-2 arm64 [upgradable from: 1.5.8-1]
libpipewire-0.3-0t64/kali-rolling 1.4.9-1 arm64 [upgradable from: 1.4.7-3+b1]
libpipewire-0.3-common/kali-rolling 1.4.9-1 all [upgradable from: 1.4.7-3]
libpipewire-0.3-modules/kali-rolling 1.4.9-1 arm64 [upgradable from: 1.4.7-3+b1]
libpixman-1-0/kali-rolling 0.46.4-1 arm64 [upgradable from: 0.44.0-3]
libpkcs11-helper1t64/kali-rolling 1.31.0-1 arm64 [upgradable from: 1.30.0-1+b1]
libplist-2.0-4/kali-rolling 2.7.0+git20250820-1 arm64 [upgradable from: 2.6.0-2+b1]
libpocl2-common/kali-rolling 6.0-7 all [upgradable from: 6.0-6]
libpocl2t64/kali-rolling 6.0-7 arm64 [upgradable from: 6.0-6]
libpoppler-glib8t64/kali-rolling 25.03.0-11.1+b1 arm64 [upgradable from: 25.03.0-5]
libpoppler147/kali-rolling 25.03.0-11.1+b1 arm64 [upgradable from: 25.03.0-5]
libportaudio2/kali-rolling 19.7.0-1 arm64 [upgradable from: 19.6.0-1.2+b3]
libpostproc58/kali-rolling 7:7.1.2-1+b1 arm64 [upgradable from: 7:7.1.1-1+b5]
libpq5/kali-rolling 18.1-1 arm64 [upgradable from: 17.5-1]
libproj25/kali-rolling 9.7.0-1 arm64 [upgradable from: 9.6.2-1]
libprotobuf32t64/kali-rolling 3.21.12-14 arm64 [upgradable from: 3.21.12-11]
libproxy1v5/kali-rolling 0.5.11-2 arm64 [upgradable from: 0.5.10-1]
libpython3-dev/kali-rolling 3.13.7-1 arm64 [upgradable from: 3.13.5-1]
libpython3-stdlib/kali-rolling 3.13.7-1 arm64 [upgradable from: 3.13.5-1]
libpython3.13-dev/kali-rolling 3.13.9-1 arm64 [upgradable from: 3.13.7-1]
libpython3.13-minimal/kali-rolling 3.13.9-1 arm64 [upgradable from: 3.13.7-1]
libpython3.13-stdlib/kali-rolling 3.13.9-1 arm64 [upgradable from: 3.13.7-1]
libpython3.13/kali-rolling 3.13.9-1 arm64 [upgradable from: 3.13.7-1]
libqhull-r8.0/kali-rolling 2020.2-7 arm64 [upgradable from: 2020.2-6+b2]
libqmi-glib5/kali-rolling 1.36.0-2 arm64 [upgradable from: 1.36.0-1]
libqmi-proxy/kali-rolling 1.36.0-2 arm64 [upgradable from: 1.36.0-1]
libqmi-utils/kali-rolling 1.36.0-2 arm64 [upgradable from: 1.36.0-1]
libqrtr-glib0/kali-rolling 1.2.2-2 arm64 [upgradable from: 1.2.2-1+b2]
libqscintilla2-qt5-15/kali-rolling 2.14.1+dfsg-2 arm64 [upgradable from: 2.14.1+dfsg-1+b4]
libqscintilla2-qt5-l10n/kali-rolling 2.14.1+dfsg-2 all [upgradable from: 2.14.1+dfsg-1]
libqt5charts5/kali-rolling 5.15.17-2 arm64 [upgradable from: 5.15.15-2]
libqt5core5t64/kali-rolling 5.15.17+dfsg-4 arm64 [upgradable from: 5.15.15+dfsg-6]
libqt5dbus5t64/kali-rolling 5.15.17+dfsg-4 arm64 [upgradable from: 5.15.15+dfsg-6]
libqt5designer5/kali-rolling 5.15.17-4 arm64 [upgradable from: 5.15.15-6]
libqt5gui5t64/kali-rolling 5.15.17+dfsg-4 arm64 [upgradable from: 5.15.15+dfsg-6]
libqt5help5/kali-rolling 5.15.17-4 arm64 [upgradable from: 5.15.15-6]
libqt5network5t64/kali-rolling 5.15.17+dfsg-4 arm64 [upgradable from: 5.15.15+dfsg-6]
libqt5opengl5t64/kali-rolling 5.15.17+dfsg-4 arm64 [upgradable from: 5.15.15+dfsg-6]
libqt5positioning5/kali-rolling 5.15.17+dfsg-3 arm64 [upgradable from: 5.15.15+dfsg-3+b1]
libqt5printsupport5t64/kali-rolling 5.15.17+dfsg-4 arm64 [upgradable from: 5.15.15+dfsg-6]
libqt5qml5/kali-rolling 5.15.17+dfsg-3 arm64 [upgradable from: 5.15.15+dfsg-3]
libqt5qmlmodels5/kali-rolling 5.15.17+dfsg-3 arm64 [upgradable from: 5.15.15+dfsg-3]
libqt5quick5/kali-rolling 5.15.17+dfsg-3 arm64 [upgradable from: 5.15.15+dfsg-3]
libqt5quickwidgets5/kali-rolling 5.15.17+dfsg-3 arm64 [upgradable from: 5.15.15+dfsg-3]
libqt5sql5-sqlite/kali-rolling 5.15.17+dfsg-4 arm64 [upgradable from: 5.15.15+dfsg-6]
libqt5sql5t64/kali-rolling 5.15.17+dfsg-4 arm64 [upgradable from: 5.15.15+dfsg-6]
libqt5svg5/kali-rolling 5.15.17-2 arm64 [upgradable from: 5.15.15-2]
libqt5test5t64/kali-rolling 5.15.17+dfsg-4 arm64 [upgradable from: 5.15.15+dfsg-6]
libqt5waylandclient5/kali-rolling 5.15.17-3 arm64 [upgradable from: 5.15.15-3]
libqt5waylandcompositor5/kali-rolling 5.15.17-3 arm64 [upgradable from: 5.15.15-3]
libqt5webchannel5/kali-rolling 5.15.17-2 arm64 [upgradable from: 5.15.15-2]
libqt5webengine-data/kali-rolling 5.15.19+dfsg2-1 all [upgradable from: 5.15.18+dfsg-2]
